"property_key","avantstay_home_id","property_name","property_title","property_building","property_room_type","property_market","property_market_polygon","property_sub_market","property_address","property_city","property_latitude","property_longitude","property_state","property_state_code","property_country","property_country_code","property_postal_code","property_asset_type","property_pricing_tier","property_is_active","property_listing_status","property_is_listed","property_airbnb_listing_is_active","property_vrbo_listing_is_active","property_marriott_listing_is_active","property_expedia_listing_is_active","property_booking_com_listing_is_active","property_hopper_listing_is_active","property_top_villas_listing_is_active","property_quintess_listing_is_active","property_google_travel_listing_is_active","property_is_deleted","property_is_buyout","property_is_buyout_unit","property_is_hotel","property_hotel_name","property_is_luxe","property_is_luxe_of","property_is_ltr_only","property_min_night_floor","property_account_status","property_guest_readiness_status","property_stabilization_status","property_acquisition_channel","property_revenue_model","property_target_partner","property_contract_id","property_max_occupancy","property_bedrooms_count","property_bathrooms_count","property_half_bathroom_count","property_beds_count","property_floors_count","property_square_footage","property_images_count","property_maintenance_status","property_amenities_list","has_hot_tub","has_air_conditioning","has_private_pool","has_communal_pool","property_is_waterfront","property_pets_possible","property_pet_policy","property_pet_count_allowed","property_segment","property_risk_level","property_risk_reason","property_licensing_framework","property_voyage_tags","vrbo_property_type","airbnb_property_type","airbnb_account_name","airbnb_host_id","property_airbnb_external_id","property_vrbo_external_id","property_marriott_external_id","property_expedia_external_id","property_booking_com_external_id","property_hopper_external_id","property_top_villas_external_id","property_quintess_external_id","property_google_travel_external_id","property_airbnb_url","property_avantstay_manual_url","property_vrbo_url","property_marriott_url","property_expedia_url","property_booking_com_url","property_hopper_url","property_top_villas_url","property_quintess_url","property_google_travel_url","property_website_url","property_numeric_id","property_website_slug_url","avantstay_market_id","wheelhouse_id"
"142f04c4-bb00-49e8-a81b-9ef455a3612f","46dae043-010c-11f0-ad07-57cda8bd1649",Baden Rd - ,"","","",Lake Tahoe,"",Truckee,"11847 Baden Road",Truckee,39.345764,-120.231026,California,CA,United States,US,"96161",SFR,"",Y,Pre-Listed,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"",N,"",N,0,Active,Onboarding,PIPELINE,ORGANIC,MANAGED,"","001Jw00000gn7WSIAY",12,0,4,0,0,1,2613,0,PENDING_INSPECTION,"{'Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Dinnerware (Bowls, Plates, Mugs)','Wifi','Cleaning Supplies','Security Camera','Basic Cooking Essentials','Glassware','Ground Coffee & Tea','Serveware','Kitchen Cleaning Supplies','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Drip Coffee Maker','Hot Water','Water Filter','Laundry Detergent','Pillows and Blankets','Silverware (Forks, Spoons, Knives)'}",N,N,N,N,N,N,"",0,"",Low,"","",{},N/A,N/A,"","","","","","","","","","","",https://www.airbnb.com/rooms/,https://manuals.avantstay.com/46dae043-010c-11f0-ad07-57cda8bd1649,https://www.vrbo.com/?dateless=true,"","","","","","","",https://avantstay.com/46dae043-010c-11f0-ad07-57cda8bd1649,"649409","","42b7a40a-4f50-11e9-afc4-c9cfd29373e8","46dae043-010c-11f0-ad07-57cda8bd1649"
"064c170a-9781-48b3-9b7e-f4cafa8044f1","46dd89e6-4ed0-11eb-9aee-1dd159dd0d7e",Loma Ventoso - Wilson Creek,Wilson Creek Manor,"","",Temecula,"",Temecula,"35250 Loma Ventoso Lane",Temecula,33.54699,-117.04277,California,CA,United States,US,"92592",SFR,Premium,Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,"",N,"",N,2,Active,Onboarded,STABILIZED,INORGANIC,MANAGED,TVR,"0016g000017PnkbAAC",20,10,10,1,13,1,12000,52,PENDING_INSPECTION,"{'Basketball Court','Volleyball Court','Bocce Ball Court','Pool view','Rural','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Desk','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Garden/Backyard','Fire Pit','Outdoor Dining Area','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Pack n Play Travel Crib','Air Conditioning','Heating','Ceiling Fans','Hot Water','BBQ','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Highchair','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Ice Maker','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Blender','Kitchen','Washing Machine','Dryer','Iron','Iron Board','Cleaning Supplies','Laundry Detergent','TV','Pool Table','Board Games','Foosball','Ping Pong Table','Poker Table','Shuffleboard','Accessible parking spot','Home Step Free Access','Lit path to the guest entrance','Private Parking','Free Parking','Private Entrance','Hot Tub','Pool','Home Wide Doorway'}",Y,Y,Y,N,N,N,Not Approved,0,Temecula - Premium - 6+BR,High,"","",{'VIP Home'},House,House,TEMECULA,"336077019","47844492","2175027","40125972","83963127","8880670","3232013","3232013","3232013","3232013",https://www.airbnb.com/rooms/47844492,https://manuals.avantstay.com/46dd89e6-4ed0-11eb-9aee-1dd159dd0d7e,https://www.vrbo.com/2175027?dateless=true,https://homes-and-villas.marriott.com/en/properties/40125972,https://www.expedia.com/h83963127.Hotel-Information,https://www.booking.com/hotel/us/wilson-creek-manor-by-avantstay-sleeps-24-amazing-estate-w-pool-game-room.html,"",https://thetopvillas.com/temecula-19,"https://pmg-properties.whimtravels.com/idyllwild-ca,wilson-creek-manor--sleeps-24-amazing-estate-w-pool-game-room",https://www.google.com/travel/hotels/entity/CgsQjOCnyfPyo8D5ARAC/overview?g2lb=43807868,https://avantstay.com/46dd89e6-4ed0-11eb-9aee-1dd159dd0d7e,"459971",https://www.avantstay.com/459971/temecula/wilson-creek-manor,"42b7cb1b-4f50-11e9-afc4-397f5c2b2d98","46dd89e6-4ed0-11eb-9aee-1dd159dd0d7e"
"1b066663-7153-4d5e-9a29-311e5d4c6af3","46e11f37-8acd-11ec-86e8-ab87b3c0d8e6",Natiivo 2102 - Cedar Door,Cedar Door,"","1 BDR Suite (2 occ)",Austin,"",Austin,"48 East Avenue, Unit 2102",Austin,30.256454,-97.73883,Texas,TX,United States,US,"78701",MF,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Natiivo,N,"",N,2,Active,Onboarded,STABILIZED,ORGANIC,MANAGED,"","0016g00001yaAdbAAE",2,1,1,0,1,1,500,32,PENDING_INSPECTION,"{'Security Camera','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Balcony','Beddings and Sheets','Hot Water','Deck Patio Uncovered','Dinnerware (Bowls, Plates, Mugs)','Dishwasher','Dryer','Elevator','First Aid Kit','Freezer','Glassware','Hangers','Iron','Microwave','Oven','Pillows and Blankets','Smoke Detector','Cleaning Supplies','Stove','Toaster','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Street Parking','Basic Cooking Essentials','Laundry Detergent','Gym','Blender','City skyline view','Pool view','Downtown','Kitchen','Outdoor Dining Area','Carbon Monoxide Detector','Fire Extinguisher','Hair Dryer','Air Conditioning','Desk','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Communal Pool','Washing Machine','Paid Parking','EV Charger'}",N,Y,N,Y,N,Y,Approved,2,"",Low,"","",{},House,House,AUSTIN,"434308464","574794590739955431","2695071","40109132","109140724","12847685","3232014","3232014","3232014","3232014",https://www.airbnb.com/rooms/574794590739955431,https://manuals.avantstay.com/46e11f37-8acd-11ec-86e8-ab87b3c0d8e6,https://www.vrbo.com/2695071?dateless=true,https://homes-and-villas.marriott.com/en/properties/40109132,https://www.expedia.com/h109140724.Hotel-Information,https://www.booking.com/hotel/us/cedar-door-by-avantstay-brand-new-condo-room-in-austin-w-amazing-amenities.html,"",https://thetopvillas.com/cedar-door-by-avantstay-brand-new-condo-room-in-austin-w-amazing-amenities-22034,"https://pmg-properties.whimtravels.com/austin,cedar-door--brand-new-condo-room-in-austin-w-amazing-amenities",https://www.google.com/travel/hotels/entity/CgoQvPGd2rraqutJEAI=/overview?g2lb=43807868,https://avantstay.com/46e11f37-8acd-11ec-86e8-ab87b3c0d8e6,"503005",https://www.avantstay.com/503005/austin/cedar-door,"4191ec5c-5389-11ec-ae86-179ab5c7daf1","46e11f37-8acd-11ec-86e8-ab87b3c0d8e6"
a3c83df6-93ce-40ee-a8d4-532ccbc9940a,"46e534df-ab25-11ee-8eae-e797f9c06412",Bayside Full Buyout - Bayside Full Buyout,Bayside Full Buyout,"","",San Diego,"",Downtown San Diego,"3530 Bayside Walk",San Diego,32.779037,-117.25186,California,CA,United States,US,"92109",MF,"",N,Unlisted,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Bay View,N,"",N,2,Terminated,Offboarded,STABILIZED,PARTNERSHIPS,LEASED,"","0016g00001b6hZJAAY",42,15,10,0,22,1,2057,50,PENDING_INSPECTION,"{'Security Camera','BBQ','Laptop Friendly Workspace','Ice Maker','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Balcony','Beddings and Sheets','Hot Water','Dinnerware (Bowls, Plates, Mugs)','Dishwasher','Fireplace','First Aid Kit','Freezer','Glassware','Hangers','Kettle','Private Entrance','Microwave','Oven','Patio','Pillows and Blankets','Smartlock','Smoke Detector','Cleaning Supplies','Stove','Toaster','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Street Parking','Private Parking','Ceiling Fans','Basic Cooking Essentials','Blender','Closet','Beach Access','Waterfront','Beach','Beachfront','Beach View','Near Ocean','Ocean Front','Ocean View','Water View','Kitchen','Free Parking','Outdoor Dining Area','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','Hair Dryer','Pack n Play Travel Crib','Board Games','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Bathtub'}",N,N,N,N,N,N,Not Approved,0,"",High,"","",{},N/A,N/A,"","","1071188351251542400","3813107","40351711","101829967","11404915","584364","584364","584364","584364",https://www.airbnb.com/rooms/1071188351251542400,https://manuals.avantstay.com/46e534df-ab25-11ee-8eae-e797f9c06412,https://www.vrbo.com/3813107?dateless=true,https://homes-and-villas.marriott.com/en/properties/40351711,https://www.expedia.com/h101829967.Hotel-Information,https://www.booking.com/hotel/us/bayside-buyout-by-avantstay-6-beachfront-homes.html,"","","","",https://avantstay.com/46e534df-ab25-11ee-8eae-e797f9c06412,"602707",https://www.avantstay.com/602707/san-diego/bayside-full-buyout,"42b77cf8-4f50-11e9-afc4-3f5e0267ddc0","46e534df-ab25-11ee-8eae-e797f9c06412"
"49e3b23c-2ebf-4bde-ba53-29d737f46fa0","46f452c0-ddec-11ec-92c4-0f986d708123",Front St #23 (KW39) - Buena Vista,Buena Vista,"","",Key West,"","","101 Front St #23",Key West,24.555578,-81.80671,Florida,FL,United States,US,"33040",SFR,"",N,Unlisted,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,"",N,"",N,7,Terminated,Offboarded,STABILIZED,INORGANIC,MANAGED,AT_HOME_KW,"0016g000024u7tsAAA",6,2,2,1,3,1,1216,28,PENDING_INSPECTION,"{'Hair Dryer','Hot Water','Laptop Friendly Workspace','Private Entrance','Security Camera','Beach','Kitchen','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Wifi','Basic Cooking Essentials','Glassware','Ground Coffee & Tea','Serveware','Kitchen Cleaning Supplies','Towels','Cleaning Supplies','Laundry Detergent','Dinnerware (Bowls, Plates, Mugs)','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Drip Coffee Maker','Pillows and Blankets','Silverware (Forks, Spoons, Knives)','TV','Heating','Air Conditioning','Ceiling Fans','Washing Machine','Dryer','Dishwasher','Oven','BBQ','Stove','Fridge','Freezer','Deck Patio Uncovered','Terrace','Outdoor Dining Area','Garden/Backyard','Patio','Private Parking','Communal Pool','First Aid Kit','Smoke Detector','Fire Extinguisher','Carbon Monoxide Detector','Water Filter','Smartlock','Deadbolt Lock'}",N,Y,N,Y,N,N,Not Approved,0,"",Low,"","",{},N/A,N/A,"","","45781377","3230527","","90928398","9532621","","","","",https://www.airbnb.com/rooms/45781377,https://manuals.avantstay.com/46f452c0-ddec-11ec-92c4-0f986d708123,https://www.vrbo.com/3230527?dateless=true,"",https://www.expedia.com/h90928398.Hotel-Information,https://www.booking.com/hotel/us/buena-vista-by-avantstay-walk-to-taylor-beach-shared-pool-week-long-stays-only.html,"","","","",https://avantstay.com/46f452c0-ddec-11ec-92c4-0f986d708123,"518692",https://www.avantstay.com/518692/key-west/buena-vista,"415fe94c-f0d6-11ec-8ea0-0242ac120002",""
c3826c76-4883-445f-ba19-158f737f5fe5,"46fac2f8-7ed8-11f0-908b-4fbf32c436d8",Code #419 (2BDRKDB) - 2323 South Lamar - 2 Bedroom King Deluxe w/ Balcony,The Code: Deluxe 2 Bedroom King Suite w/ Balcony,"","2 Bedroom King Deluxe w/ Balcony",Austin,"",Austin,"2323 South Lamar",Austin,30.237795,-97.78328,Texas,TX,United States,US,"78704","","",N,Listed,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,The Code,N,"",N,1,Inactive,"",RAMPING,ORGANIC,MANAGED,"","001Jw00000qScxhIAC",4,2,2,0,2,1,0,21,PENDING_INSPECTION,"{'Pool view','Balcony','Kitchen','Air Conditioning','Stove','Hangers','Living room','Heating','Closet','Laptop Friendly Workspace','Hair Dryer','Fridge','Freezer','Oven','Carbon Monoxide Detector','First Aid Kit','Fire Extinguisher','Smoke Detector','Deadbolt Lock','Paid Parking','Dishwasher','Communal Pool','TV','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Dinnerware (Bowls, Plates, Mugs)','Wifi','Cleaning Supplies','Security Camera','Basic Cooking Essentials','Glassware','Ground Coffee & Tea','Serveware','Kitchen Cleaning Supplies','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Drip Coffee Maker','Hot Water','Water Filter','Laundry Detergent','Pillows and Blankets','Silverware (Forks, Spoons, Knives)'}",N,Y,N,Y,N,Y,Approved,2,"","","","",{},N/A,N/A,"","","","","","121396605","15070424","","","","",https://www.airbnb.com/rooms/,https://manuals.avantstay.com/46fac2f8-7ed8-11f0-908b-4fbf32c436d8,https://www.vrbo.com/?dateless=true,"",https://www.expedia.com/h121396605.Hotel-Information,https://www.booking.com/hotel/us/code-419-2bdrkdb-2323-south-lamar-2-bedroom-king-deluxe-w-balcony.html,"","","","",https://avantstay.com/46fac2f8-7ed8-11f0-908b-4fbf32c436d8,"763432",https://www.avantstay.com/763432/austin/code-419,"4191ec5c-5389-11ec-ae86-179ab5c7daf1","46fac2f8-7ed8-11f0-908b-4fbf32c436d8"
"93c9d62f-2e93-4597-8e32-0c2083a0a25c","46fad535-f85b-495a-ac71-d6813174603c",Island Retreat #135 - Bubbly Blew,Bubbly Blew,"","",Port Aransas,"","","700 Island Retreat Ct #135",Port Aransas,27.81144,-97.07178,Texas,TX,United States,US,"78373",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,"",N,"",N,2,Active,Onboarded,STABILIZED,INORGANIC,MANAGED,SWAY,"001EX000003jRTOYA2",5,1,1,0,3,1,446,55,PENDING_INSPECTION,"{'Security Camera','BBQ','Pickleball Court','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Balcony','Beddings and Sheets','Hot Water','Dinnerware (Bowls, Plates, Mugs)','Dishwasher','First Aid Kit','Freezer','Glassware','Hangers','Heating','Iron Board','Iron','Private Entrance','Microwave','Oven','Pillows and Blankets','Smartlock','Smoke Detector','Cleaning Supplies','Stove','Tennis Court','Toaster','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Private Parking','Ceiling Fans','Basic Cooking Essentials','Laundry Detergent','Resort Access','Closet','Beach Access','Waterfront','Pool view','Beach','Beachfront','Beach View','Near Ocean','Ocean Front','Ocean View','Water View','Kitchen','Free Parking','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','Hair Dryer','Air Conditioning','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Bathtub','Communal Pool','Pool','Basketball Court'}",N,Y,Y,Y,Y,N,Not Approved,0,"",Low,"","",{'High Fee Ratio'},N/A,"",PORT_ARANSAS,"110517059","52629534","3638856","40269451","99668817","10907425","3711837","3711837","3711837","3711837",https://www.airbnb.com/rooms/52629534,https://manuals.avantstay.com/46fad535-f85b-495a-ac71-d6813174603c,https://www.vrbo.com/3638856?dateless=true,https://homes-and-villas.marriott.com/en/properties/40269451,https://www.expedia.com/h99668817.Hotel-Information,https://www.booking.com/hotel/us/bubbly-blew-by-avantstay-beachfront-condo-view.html,"",https://thetopvillas.com/bubbly-blew-by-avantstay-beachfront-condo-view-22034,"https://pmg-properties.whimtravels.com/port-aransas,bubbly-blew-by-avantstay-beachfront-condo-+-view",https://www.google.com/travel/hotels/entity/CgoQp4TDwKqw-IBDEAI=/overview?g2lb=43807868,https://avantstay.com/46fad535-f85b-495a-ac71-d6813174603c,"600164",https://www.avantstay.com/600164/port-aransas/bubbly-blew,f46e201d-4b57-430b-b688-1ed687d45ef2,"46fad535-f85b-495a-ac71-d6813174603c"
"5da5ee90-2199-480c-8ad8-4ed105daa5b3","4705decf-738b-11ef-8fee-8ff2f58f1a92",W Oceanfront 2 -,W Oceanfront 2 -,"","",Newport Beach,"",Newport Beach,"6206 W Oceanfront",Newport Beach,33.625877,-117.949814,California,CA,United States,US,"92663",SFR,"",Y,Pre-Listed,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"",N,"",N,0,Active,Onboarding,PIPELINE,ORGANIC,MANAGED,"","001Jw00000VbRiYIAV",10,0,3,1,0,1,3009,0,PENDING_INSPECTION,"{'Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Dinnerware (Bowls, Plates, Mugs)','Wifi','Cleaning Supplies','Security Camera','Basic Cooking Essentials','Glassware','Ground Coffee & Tea','Serveware','Kitchen Cleaning Supplies','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Drip Coffee Maker','Hot Water','Water Filter','Laundry Detergent','Pillows and Blankets','Silverware (Forks, Spoons, Knives)'}",N,N,N,N,N,N,"",0,"",High,"","",{},N/A,N/A,"","","","","","","","","","","",https://www.airbnb.com/rooms/,https://manuals.avantstay.com/4705decf-738b-11ef-8fee-8ff2f58f1a92,https://www.vrbo.com/?dateless=true,"","","","","","","",https://avantstay.com/4705decf-738b-11ef-8fee-8ff2f58f1a92,"609768",https://www.avantstay.com/609768/newport-beach/w-oceanfront-2,c1be1aab-6214-11e9-a3b5-bdb1d5fa67e4,"4705decf-738b-11ef-8fee-8ff2f58f1a92"
"10d9c439-12f5-40ba-acb3-e9f90ca94440","470e0682-0ac2-11f0-bd5d-93ef08124c6d",Bravo Villa Buyout 7 (15&16) - Bravo Villas Oro,Bravo Villas Oro,"","",Coachella Valley,"",Indio,"49743 Rock Rose Dr.",Indio,33.687546,-116.253174,California,CA,United States,US,"92201",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,"",N,"",N,2,Active,Onboarded,RAMPING,ORGANIC,MANAGED,BRAVO_LUXURY_RETREATS,"001Jw00000iDWAPIA4",25,9,9,2,18,1,11618,116,PENDING_INSPECTION,"{'Bicycle','Pickleball Court','Putting green','Resort Access','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Carbon Monoxide Detector','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Garden/Backyard','Private Yard','Fire Pit','Terrace','Outdoor Dining Area','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Pack n Play Travel Crib','Single Level Home','Air Conditioning','Heating','Fireplace','Hot Water','BBQ','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Highchair','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Ice Maker','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Blender','Dining table','Kitchen','Living room','Outdoor Kitchen','Washing Machine','Dryer','Iron','Cleaning Supplies','Laundry Detergent','TV','Pool Table','Game room','Private Parking','Free Parking','Private Entrance','Hot Tub','Pool'}",Y,Y,Y,N,N,N,Not Approved,0,"",High,"","",{},N/A,N/A,BRAVO,"710431130","1481854689015301650","4745010","40617126","119533617","14749671","4090039","4090039","4090039","4090039",https://www.airbnb.com/rooms/1481854689015301650,https://manuals.avantstay.com/470e0682-0ac2-11f0-bd5d-93ef08124c6d,https://www.vrbo.com/4745010?dateless=true,https://homes-and-villas.marriott.com/en/properties/40617126,https://www.expedia.com/h119533617.Hotel-Information,https://www.booking.com/hotel/us/sleeps-31-2-luxury-villas-w-pool-spa-putting-green-bravo-by-avantstay.html,"",https://thetopvillas.com/indio-138,"",https://www.google.com/travel/hotels/entity/CgsQyOS8j7DOsuaDARAC/overview?g2lb=43807868,https://avantstay.com/470e0682-0ac2-11f0-bd5d-93ef08124c6d,"657039",https://www.avantstay.com/657039/coachella-valley/bravo-villas-oro,"42b755e6-4f50-11e9-afc4-cfeda9af0fec","470e0682-0ac2-11f0-bd5d-93ef08124c6d"
"27ffe24c-6752-4ec1-9184-a033181bcb85","470fccc7-73e4-11ef-8fee-aba3a77c875e","Nature Way,  Unit 200-2 (BG119) - Grovey by the Sea",Grovey by the Sea,"","",Emerald Coast - 30A-BG,"",Walton County,"54 Nature Way,  Unit 200-2",Santa Rosa Beach,30.309893,-86.10702,Florida,FL,United States,US,"32459",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,"",N,"",N,2,Active,Onboarded,RAMPING,INORGANIC,MANAGED,BEACH_GIRLS,"001Jw00000XHVAsIAP",10,4,3,0,5,1,2240,38,PENDING_INSPECTION,"{'Bicycle','Golf','Bird watching','Beach','Beach View','Beachfront','Near Ocean','Ocean Front','Ocean View','Water View','Waterfront','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Smartlock','Deadbolt Lock','Fire Extinguisher','Smoke Detector','Security Camera','Patio','Lanai Gazebo Covered','Balcony','Beach Access','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Elevator','Pack n Play Travel Crib','Air Conditioning','Heating','Fireplace','Ceiling Fans','Hot Water','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Blender','Kitchen','Washing Machine','Dryer','Iron','Iron Board','Laundry Detergent','TV','Private Parking','Free Parking','Private Entrance','Communal Pool'}",N,Y,N,Y,N,N,Not Approved,0,"",Low,"","",{},N/A,N/A,BEACH_GIRLS,"98745888","872325950001351994","3358156","40453547","111034508","13159929","3897997","3897997","3897997","3897997",https://www.airbnb.com/rooms/872325950001351994,https://manuals.avantstay.com/470fccc7-73e4-11ef-8fee-aba3a77c875e,https://www.vrbo.com/3358156?dateless=true,https://homes-and-villas.marriott.com/en/properties/40453547,https://www.expedia.com/h111034508.Hotel-Information,https://www.booking.com/hotel/us/grovey-by-the-sea-by-avantstay-oceanfront-private-beach-pool-access.html,"",https://thetopvillas.com/seagrove-77,"",https://www.google.com/travel/hotels/entity/CgsQ2o7SwdKy0dqxARAC/overview?g2lb=43807868,https://avantstay.com/470fccc7-73e4-11ef-8fee-aba3a77c875e,"609835",https://www.avantstay.com/609835/emerald-coast-30a-bg/grovey-by-the-sea,"26fe7c77-1480-45cf-b59d-9f47550c7bed","470fccc7-73e4-11ef-8fee-aba3a77c875e"
b770ae81-71b8-4090-afe3-0f33b88536c9,"47125d8b-9d38-11ef-8ea5-a7c4456bd24c","1140 California 173 Unit 2 - Legacy Hideaway",Legacy Hideaway,"","",Lake Arrowhead,"",Lake Arrowhead,"1140 California 173",Lake Arrowhead,34.27146,-117.174126,California,CA,United States,US,"92351",SFR,"",N,Unlisted,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,"",N,"",N,2,Terminated,Offboarding,RAMPING,ORGANIC,MANAGED,"","001Jw00000NslKsIAJ",4,2,1,0,2,1,3200,26,PENDING_INSPECTION,"{'Hair Dryer','Towels','Bathtub','Wifi','Desk','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Deck Patio Uncovered','Terrace','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Pack n Play Travel Crib','Heating','Hot Water','Basic Cooking Essentials','Drip Coffee Maker','Highchair','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Kitchen','Cleaning Supplies','TV','Pool Table','Ping Pong Table','Private Parking','Free Parking','Private Entrance','Hot Tub','Sauna'}",Y,N,N,N,N,N,"",0,"",High,"","",{},N/A,N/A,LAKE_ARROWHEAD,"422875083","1295196676803729836","4296858","40496892","110979489","13127281","3903952","3903952","3903952","3903952",https://www.airbnb.com/rooms/1295196676803729836,https://manuals.avantstay.com/47125d8b-9d38-11ef-8ea5-a7c4456bd24c,https://www.vrbo.com/4296858?dateless=true,https://homes-and-villas.marriott.com/en/properties/40496892,https://www.expedia.com/h110979489.Hotel-Information,https://www.booking.com/hotel/us/legacy-hideaway-by-avantstay-deck-hot-tub.html,"",https://thetopvillas.com/legacy-hideaway-by-avantstay-deck-hot-tub-22034,"","",https://avantstay.com/47125d8b-9d38-11ef-8ea5-a7c4456bd24c,"612644",https://www.avantstay.com/612644/lake-arrowhead/legacy-hideaway,da836437-3636-4df6-96f6-5ccfa48411a9,"47125d8b-9d38-11ef-8ea5-a7c4456bd24c"
